"V1","V2","V3"
4.16132958831409,7.31055124668554,1
3.28520217229956,4.80333911392792,1
-4.99975759240284,-0.956297772900512,1
13.4534025290352,3.14590209250694,1
-7.26430888626447,-4.90406506223054,1
0.883360440894134,-3.3625659395513,1
-13.3926943465742,-4.43967779784828,1
-2.81685777971118,0.966131854511692,1
-9.58458148721221,-2.12081391286651,1
-5.10012546978026,4.44449677484836,1
-2.98543381282092,2.69110100158895,1
-1.74291865962383,-0.868378635370799,1
0.785549896753061,6.49657538634485,1
-3.03567532259001,2.16548418466402,1
-7.98935249505247,-1.57930459102571,1
-6.78813078254648,0.171416231480178,1
1.33259963505522,0.749249152931498,1
3.64617557060897,2.97751676807081,1
-0.718714075184502,0.282254085518622,1
-1.07004484212776,0.692849015009485,1
-1.81084737248248,-1.95367104955326,1
-1.12274929298146,3.28148882959768,1
-2.28815278165892,2.20363811731528,1
-2.10921408539637,-1.76990072199216,1
-2.42350711377431,0.419822316131336,1
9.2862735298668,-1.34853134654116,1
-1.42566695309538,-0.804376667033492,1
5.43456795851982,-0.044544468210456,1
-1.93433065875247,5.44173949059702,1
1.66040383334455,10.281697746184,1
0.0754547422988077,-3.20785137648531,1
0.835439572063521,5.89746336534444,1
-2.48634652568239,3.45924164545341,1
-6.58950337793035,-3.59670535480315,1
3.9457039037942,7.83444028493248,1
4.55288001957712,3.86050622559883,1
1.70976361580897,0.565118987756947,1
-3.6338768052481,10.3532070391981,1
-3.50345161404054,8.58206858294403,1
1.37241707845717,9.31528714914314,1
-1.06524216436741,-4.46095916818536,1
-0.725679573244365,-3.08606803922783,1
9.58599706170576,4.93848283575978,1
-0.837172335126798,-6.58890735940805,1
-4.62612828349536,-8.46606782946645,1
-0.860102918460895,0.613628044753655,1
4.05690362252296,-2.32841443164934,1
2.37655466299501,-0.79813921891939,1
0.239227125332969,1.92978427497239,1
-4.42519680266763,-3.48079644701856,1
4.10213819675547,-2.74641818950052,1
2.32450747527571,5.23677350192829,1
-3.10293520440153,3.73618398282845,1
-3.69228433099138,-6.75954763603881,1
-3.1615385837225,-8.23323836336588,1
-1.76267118877848,-4.06865430615836,1
2.2879612546968,-0.911316499363858,1
4.4658576610607,-8.13751327463266,1
2.65592108641599,4.79799290682308,1
-3.83272956204262,-1.83479698580075,1
5.42957103445823,-1.06271564943801,1
3.90694188048468,1.04511161322992,1
-9.21726680412776,3.42298133417311,1
-4.10804471795438,-5.3606888576586,1
-8.43551388235982,-4.08777504767926,1
-4.4012074444228,-0.535434195212508,1
-2.18760996899845,-3.35635983718817,1
7.51676143890576,-3.93970463940133,1
2.93892672011181,-4.63087796209241,1
-2.73610547209744,3.86503237296358,1
2.51177675299863,6.0966369473754,1
-3.6808276441534,9.81238668081786,1
2.09171786025062,-1.74890436319053,1
1.63794720544179,-7.17204669342338,1
-4.42955592420247,2.65475262458729,1
-0.553962584915772,-0.00882821157861471,1
4.87776889197785,14.5662012592782,1
6.98526160017732,1.51488985586948,1
-4.47043079075814,8.96468016478489,1
-1.38442012378866,-0.680260926289066,1
2.40074312381569,8.13817414211089,1
3.80596263348181,-0.397115325919007,1
-4.09248905419947,1.00500626922292,1
2.00942165145832,-1.37137857639456,1
-3.51939741472403,12.1567297567228,1
-1.52828022789663,2.54168177961538,1
-6.02905090516612,-5.86147784352466,1
2.15710104620426,8.92668051615482,1
6.48952730597059,-3.08755814305924,1
1.01629964849982,-1.29957827426985,1
-2.8738065134228,-0.22983751712944,1
2.59164034110305,0.536082466828681,1
-0.0306660798223404,-8.79066350166323,1
-4.48757732592912,-4.94619805682357,1
-11.4946808396661,6.81497061659378,1
0.638292849202902,2.62528976315738,1
-7.26657831094809,5.04550575828605,1
4.11475063768112,1.86136764484459,1
-3.64774499835241,-9.53963294633489,1
-0.1824901677928,-0.0869582540478565,1
1.22686297312091,-7.12266216089317,1
0.0107712347031187,8.82572580912241,1
-5.34427316752746,7.42581698013432,1
-8.13714410902503,-1.27123335392891,1
-2.12796670713951,4.43681795534914,1
-9.04408521095811,0.991625987618846,1
0.0293706380809787,-6.50969510734897,1
0.522727317448099,-7.0844086648366,1
8.18925887678691,-1.82293394690433,1
-1.82633020148728,-3.75464805708994,1
3.40125637211133,8.41359998741321,1
-3.5291816079921,0.648200749786508,1
-0.983320785240407,-2.18721560211763,1
-4.3204684776201,-3.9407566756279,1
-4.37127158309512,3.9316015882513,1
-2.39784255713276,9.76042814138258,1
-8.10838672045785,7.77345135920265,1
-7.07977920799024,0.213088083067396,1
11.9018222996229,-6.12487150134038,1
-2.80388280514049,3.00934034441896,1
-4.29072306096727,5.23095190814531,1
3.06111193827021,3.1220658668531,1
10.0733479074532,5.03754217450921,1
0.22726918614905,-2.79558143560868,1
-1.0604308434817,8.59599748674436,1
-1.17779854130282,1.16397512903568,1
-9.58258230732024,3.99342562200707,1
-3.54575228552858,-2.43140460221293,1
2.4070651017812,-0.992485099997574,1
-2.37602261212095,-3.57265964608717,1
4.76679511988248,4.09690942804847,1
1.70463035846684,-10.9486475111277,1
0.431954051433405,-2.90164663670169,1
5.45160349664511,-2.15222647746543,1
-12.8626529809417,9.47636544304097,1
-3.06308756792233,1.11555749695883,1
5.98001307885193,-5.77770282572236,1
5.96364020907663,1.39136174665428,1
2.17445056748653,-0.0852398713089976,1
1.10537122539013,-2.57611713921063,1
0.438405341202929,-0.180585218806656,1
-7.48299368608229,0.897799716269872,1
1.78738747928455,5.20401830614091,1
-4.84550723862789,-4.74619818118139,1
8.97929492693305,6.23764945851172,1
-2.65154685941036,-6.20291916099604,1
-1.94120347826998,-4.13053341814174,1
-0.765809632151973,2.92707829549489,1
-1.2282878439673,-7.05568903281354,1
-1.33041658409728,-1.96558156075515,1
1.24583644395448,-2.21723550729316,1
2.03881406264219,-5.45448105679275,1
-10.8598418302547,-3.32725237075622,1
5.42725007425117,0.793039079469182,1
-7.40306355327676,3.95594506284448,1
0.787936823789698,0.957304946726478,1
-0.299793255323169,6.99534743617605,1
0.206641121828781,-1.64889701509935,1
10.4268945140452,0.0711848261950521,1
2.20237083411053,4.25657896743027,1
-1.95628234418242,0.961352672722864,1
-1.61005164460874,1.15429831413943,1
-1.93133903629084,-6.38739174123492,1
1.14078337748866,-0.496874995130239,1
-13.1704371515521,9.80000342969659,1
3.78944555554902,0.652651279742288,1
4.21604983765674,8.93465515585673,1
-1.6777862777605,4.81705615171593,1
8.9226501951364,5.84099205944227,1
0.718331156971065,0.877259809684692,1
-1.64148865338886,-4.15493103270089,1
6.4373195660945,3.19982647154883,1
0.00518155292120275,-6.128540157745,1
3.98074430867284,5.06509454389341,1
-2.6807571012916,-0.962380047196632,1
-5.38585880031435,0.924095534623684,1
1.98453576524629,-9.4134581104825,1
-3.61381322076533,-5.7189667136324,1
4.13511499120276,0.967678936523633,1
-10.0098968747948,6.2494659464365,1
-1.14079437824043,10.2946581709941,1
2.83330373788607,9.53539380042634,1
1.11835261047854,5.15857165894742,1
-3.79257494227048,-0.866191970242398,1
1.07511731775409,4.57065677063352,1
-7.85053889567193,1.0144544505765,1
-3.44178775536914,-5.31503704788007,1
-0.295060612427094,-4.76245001558562,1
3.47858736257054,-1.80334557081962,1
-2.31107510409913,-6.64481744426419,1
-3.01366245242,-1.38890132980826,1
1.44338146141194,6.74638115665943,1
3.62619211450019,-4.70901537530793,1
-10.2672585608845,-6.2947857211391,1
-0.377578972784296,-2.59696309715979,1
0.271189457291469,3.89795380822703,1
3.37934735410432,-2.3958971653847,1
-1.51152824893624,2.74581199316125,1
-8.48922394815435,-5.47903228711083,1
1.57606691985736,3.88085461082987,1
-2.45318132497436,-0.351453510495666,1
5.5821313673883,-1.53291486722555,1
0.0705263917869799,-1.09199373910339,1
4.4331034875162,3.65322274533784,1
-7.93392661254615,-0.0103034700294845,1
2.28660630116067,-2.39597880112925,1
0.599231708203979,-1.96564072024233,1
-0.403597228862896,6.13347225023232,1
-4.16086847819526,-2.25744967341624,1
4.51687829540809,-2.19992156260735,1
3.32599689352819,0.00131784423165853,1
-4.10101482799736,-1.13692726512469,1
-7.92440633092036,1.08458317752419,1
-8.39715516013201,-3.44042653467156,1
-0.639827650540552,3.70220741949388,1
1.09304821737057,-2.11854536786542,1
12.5115478832821,5.06213521650507,1
-1.67567850767895,2.51639422925346,1
-5.37282408744377,-0.503779855113851,1
-2.94677749141306,-2.0573843665214,1
-11.6444999015564,1.03631522790347,1
-3.51167420009364,-1.41214095132427,1
-5.27897468984269,2.29167052600053,1
-3.17938612898306,1.12601189270508,1
5.1414220743681,-3.02483976217256,1
1.3156397215078,-3.17015922322089,1
2.51630133728142,0.778062925958081,1
-4.26429215549155,10.1083370826882,1
-6.92767685701659,0.581324189901005,1
-6.07081064558547,-6.24586117134012,1
3.38636147959775,3.35299932354212,1
-1.88235120216107,-6.26947127740683,1
-1.53297507087711,0.286266818162309,1
-3.92359479825556,-1.89538783384862,1
-7.35506104451518,-4.56073830728829,1
-7.38823510821337,-7.90869477159629,1
1.35876050313541,6.71605850418982,1
1.88558032539238,9.18207854918335,1
-3.5422454685373,6.24648713535016,1
-7.50385810619889,-6.00206039133105,1
3.30739215212665,-5.73048025472652,1
5.53803283703345,0.0666119033627785,1
5.73029857329843,7.21216008193876,1
-13.1599650355445,1.54747682709121,1
-8.46607953955651,2.56424204131436,1
-4.89041448859014,4.92304060006982,1
4.6828529259653,-1.10004146079418,1
-2.6368440805911,1.03580604225751,1
2.91815216412253,1.24229203033552,1
-5.81223619252444,3.90970744366358,1
3.79085953608631,-6.33749650065089,1
7.06412065208802,3.2709075313626,1
1.49712161054844,-5.02659710137312,1
3.3061307175963,2.68629316892194,1
0.888829346863099,-8.1190329404918,1
3.7020630217133,1.30325671953444,1
-0.394928197592328,1.34447534478718,1
-2.11319145496546,-2.39718811407822,1
3.68494498797061,-7.74016237955291,1
4.96848669086506,3.46242382403733,1
-0.709834634545834,0.887156355243037,1
1.37476387459603,1.50382197046172,1
12.4172971730403,1.66626649753525,1
6.82590639616783,2.345026542238,1
-4.78546509007902,-5.10230286314744,1
0.413834689715948,5.03157403988619,1
-7.90098826664816,1.16249460132592,1
-7.32965721617556,-1.91872396661201,1
-3.03111430193312,-4.69957793944386,1
4.65526005840339,-9.45635353456331,1
-0.213603399661586,5.5960195167168,1
-8.96442906293162,-5.19363112670043,1
4.87199113031827,3.09282107036207,1
-6.99726404784465,4.33923683803385,1
-3.98116583681095,-3.92189523454583,1
3.36205005304065,-3.5188499691943,1
-5.73592369259623,-4.26545454522067,1
-5.57991698228765,-3.01133982807111,1
-3.96512809754042,1.34965115921599,1
2.75264802332085,1.96269569408162,1
-0.121796567521281,10.0856571573222,1
-5.34983664495238,5.69027746834324,1
4.18831419878139,3.59977862438524,1
10.279368584706,-1.07521275521884,1
-2.35913791082093,15.1454898929866,1
3.20859023823891,0.669701344207311,1
0.232313141820336,-4.7128966934568,1
7.33520630822562,5.70134401110499,1
0.468784003588789,-1.60109799420521,1
-3.83382013832302,-7.26346334603227,1
9.41166696936299,8.82608773792967,1
5.98051738630685,1.75794220033009,1
-4.29873713284633,3.6746319522607,1
-2.8589179966821,-4.84885856291932,1
1.49374899978025,0.548417717518041,1
-0.29489607971723,-1.32622803131387,1
4.8146650193084,3.40536629787376,1
4.15138500937588,-1.59613672658056,1
-1.48533654528815,-9.56217880559075,1
6.43130818532418,4.06572689929353,1
-5.63724947482695,-2.04566663016472,1
-10.9872765175843,6.98033904975773,1
0.12123833028104,-4.98639393475059,1
1.97246244634006,-1.60171561178416,1
-1.0102468760209,-6.2840236977079,1
5.35717747351375,2.54624192005807,1
-6.7839268945636,-6.07081061827697,1
6.43607032509257,-1.18918769785719,1
3.85640478903772,-4.35797151100512,1
-3.6360947831522,-2.42319139515738,1
-2.14271304412983,-1.95404953239811,1
-1.17443450666745,1.81938159236204,1
-0.628574407578376,1.15603719212314,1
-8.81535747944069,-10.0190729730792,1
-5.38806811096338,-0.597332752158246,1
1.86876483774504,0.0371619350524064,1
-1.89570235675576,-2.45449004117518,1
3.64543044333657,-4.17869933643718,1
-1.76497341926036,0.511439464947307,1
-0.0870153426513249,-4.90358276562486,1
0.423425625952604,1.76543643475201,1
4.10243417548827,-1.64904687447194,1
-0.40215198473501,-1.27057984690589,1
-3.33169403866117,-2.94119014419519,1
1.155573970837,0.736530241774011,1
-21.0441831499338,25.5091637303121,2
-13.772812737152,27.1263942681253,2
-4.8803136870265,32.271812998224,2
-3.42848610598594,32.0956902229227,2
18.6283447686583,33.7600801023655,2
-29.8767184396274,28.6071023670956,2
-27.3938127188012,26.9265079405159,2
18.4467328921892,32.2383489599451,2
33.3158879471011,31.8612626264803,2
-22.3115386767313,31.7201303970069,2
6.95217049214989,25.7694566389546,2
-5.55003328248858,34.8771292576566,2
27.1479540434666,26.0122203314677,2
33.5670545045286,29.8820622102357,2
-5.11639195960015,27.568074495066,2
-18.1171419261955,34.7195551358163,2
-0.464912850875407,31.0973517713137,2
5.57731629582122,25.0429108948447,2
-6.14544047508389,33.675979191903,2
-34.6949908742681,26.1173681518994,2
-8.31590192159638,29.8342488124035,2
-29.5372121059336,26.8808676162735,2
8.72398716630414,29.3172997841612,2
25.8345545618795,27.6344159152359,2
21.8671886739321,29.9967752117664,2
7.94938447652385,34.5683873211965,2
5.09113262174651,25.6618917291053,2
23.9377036364749,29.5757854334079,2
-10.5184836545959,29.2627681861632,2
-3.37384616723284,27.3655939870514,2
-5.05453816847876,31.8594760540873,2
-7.99523821566254,32.7923121862113,2
9.89418395794928,28.4991597570479,2
-0.0984273827634752,26.3357871910557,2
8.24124227045104,31.4702495792881,2
5.42182143079117,27.1679387846962,2
-30.4651225637645,27.4491251818836,2
-1.35197101393715,34.7425170568749,2
-33.830936010927,29.6149713173509,2
-14.0411527804099,29.4338712724857,2
9.1489044832997,33.7885562237352,2
-23.2759473635815,27.6080684247427,2
23.2516655232757,25.147253414616,2
-20.0964877218939,27.2842006152496,2
-1.34236989077181,30.5662049958482,2
30.1176505768672,32.3149606748484,2
-34.7698464128189,28.8185850600712,2
21.9276624196209,30.5364232626744,2
26.7883887677453,30.0484742806293,2
27.2270277212374,27.4909536354244,2
17.9986965749413,31.1125974915922,2
-16.4625940728001,30.511631583795,2
-11.0216925176792,30.7454628380947,2
11.4449414750561,33.8793705357239,2
23.347637867555,27.3470830521546,2
-14.4913692679256,33.2317218161188,2
0.31250907573849,30.6691195676103,2
-1.72696719411761,25.9851820766926,2
5.76836219057441,30.9802796761505,2
-19.9808446248062,27.8788001555949,2
16.8213362595998,30.3490720666014,2
-11.7624595249072,27.8839030116796,2
20.4533167509362,29.7326374799013,2
0.130199524573982,28.7761704740115,2
-15.6749754073098,34.2156994063407,2
2.13906025048345,26.2568228365853,2
-5.7205299870111,29.1780733084306,2
0.715349169913679,31.2966359662823,2
-31.6539128008299,33.5303567070514,2
-17.3574774479493,31.719279345125,2
18.6347807594575,25.4338254104368,2
-16.8973771785386,30.3968940046616,2
-30.7696204329841,32.2510705981404,2
-17.3926229798235,30.909305580426,2
32.6721765403636,30.6464572297409,2
6.19451198959723,31.3069870392792,2
-18.6140094744042,30.3184619592503,2
24.4900513254106,28.3677386492491,2
33.7803397397511,34.9632019177079,2
31.8963918765076,31.0308012762107,2
0.387288469355553,26.021519000642,2
3.57430779375136,34.1661311336793,2
12.2824357240461,26.5961286635138,2
28.5660144104622,30.0316842994653,2
-29.6218709950335,28.1606270349585,2
11.4148665568791,25.1618139073253,2
23.4600066347048,29.8581209708937,2
-25.1647394918837,33.3159842900932,2
-10.2913116337731,31.552556140814,2
15.1197897386737,29.0467340499163,2
-17.7553644706495,31.0534528875723,2
-27.1379174338654,25.9726724145003,2
-6.89470093464479,26.6380416648462,2
28.6091053369455,27.1823270386085,2
-28.8667183648795,28.7928495090455,2
-32.8001601528376,25.9502116125077,2
-8.02424208493903,28.7764853728004,2
25.2549136243761,25.9392066253349,2
-28.4759450913407,25.7316009839997,2
11.3670172402635,32.447799986694,2
2.86631532944739,-25.7934652548283,2
-19.5116317039356,-33.5137497773394,2
-33.0735431355424,-33.8264632388018,2
15.3074930957519,-31.469471170567,2
2.57206084439531,-30.493638899643,2
29.1189030837268,-32.8707876894623,2
28.1605463055894,-26.2876195739955,2
19.9083435651846,-26.7152635054663,2
-22.7345788711682,-33.3773538516834,2
1.02788671851158,-27.3689278401434,2
-11.0615898063406,-32.3749935557134,2
16.8500346364453,-34.7676388407126,2
-24.428182898555,-26.227122801356,2
-0.915622112806886,-32.8736390778795,2
-26.9477538554929,-26.7267571086995,2
-14.7086364822462,-31.7590798414312,2
15.0195609382354,-27.2403374686837,2
-16.9342565722764,-27.5780209247023,2
-5.86329287150875,-31.6069266339764,2
-29.5940089412034,-32.7049105148762,2
27.1704238886014,-34.2060296609998,2
-30.6894996156916,-31.1660231463611,2
-10.2088456274942,-28.7379867769778,2
-10.4768755822442,-26.6279518743977,2
-12.5649778405204,-31.5329261310399,2
8.12356490409002,-28.8410902069882,2
25.9605966252275,-26.2207705294713,2
17.040966199711,-33.9140001102351,2
24.0401505981572,-28.8786047021858,2
-19.0260159713216,-27.5390828982927,2
-11.9392153038643,-25.0765574607067,2
-30.3473069239408,-34.0896896785125,2
2.6333559025079,-30.1934103900567,2
-19.82655556174,-34.2887821933255,2
21.5820818161592,-25.0831012893468,2
5.58270369656384,-26.7939238855615,2
16.6851240233518,-32.4059228552505,2
30.2263875957578,-28.3912841277197,2
-25.9255404397845,-29.8729147948325,2
-0.362535433378071,-34.4676374900155,2
30.3312382241711,-27.2700871806592,2
18.183436782565,-27.9269447457045,2
25.2901483885944,-30.7542135706171,2
13.2002750854008,-33.1137004727498,2
-19.3857541377656,-30.3528659511358,2
-7.51434131758288,-31.1551412660629,2
-24.1422179271467,-33.0751824262552,2
-5.3271172940731,-26.0840186080895,2
-4.95071878889576,-30.6645725877024,2
-30.9520565392449,-30.5405387212522,2
4.0604340005666,-30.8274501468986,2
34.7378041129559,-30.3877766663209,2
-1.0961164906621,-28.7236406677403,2
-10.9555983077735,-34.8880999046378,2
22.2172934468836,-25.7456360640936,2
23.5030301846564,-25.9722119779326,2
3.25927071273327,-30.6627784483135,2
7.07363091874868,-32.7644623862579,2
34.2416106234305,-26.0930510307662,2
-33.7471423251554,-25.2952002873644,2
-27.0815001986921,-25.7134606572799,2
30.3501195111312,-30.2822147239931,2
18.9025900373235,-28.7961099669337,2
8.56802216498181,-31.9011098705232,2
-19.7945040697232,-28.8738489430398,2
-15.209293414373,-26.6930055548437,2
-3.01532382611185,-26.8046749569476,2
-13.8665841310285,-27.9365981300361,2
22.4963605380617,-30.5707794800401,2
-28.6989699187689,-27.3989288206212,2
-16.7374775442295,-25.1733886729926,2
19.4490224611945,-26.6792181949131,2
-23.0104625597596,-33.1733011221513,2
-16.7998648551293,-27.0402073464356,2
24.6587969898246,-26.7348820506595,2
14.7903066664003,-31.0975996451452,2
-27.558362018317,-27.5680840504356,2
-30.042510048952,-34.3609384330921,2
-13.9261164795607,-32.118507088162,2
-31.897188546136,-34.6754695288837,2
24.1306377202272,-33.5592563240789,2
5.1724401069805,-31.4734672685154,2
11.0846276092343,-25.4342527128756,2
-15.0232955929823,-26.1852164380252,2
-28.4579246398062,-34.5883108209819,2
22.4627660354599,-30.9900950617157,2
16.2736772862263,-27.0788617408834,2
25.32686349703,-27.760077889543,2
-9.1796778421849,-34.1080406587571,2
-9.40017249668017,-33.1205422407947,2
-12.6829571463168,-31.101611405611,2
-3.47664335975423,-30.6929674581625,2
26.2134381756186,-28.3404762181453,2
-33.575757665094,-28.5798088135198,2
16.1112580727786,-31.8048296449706,2
22.5646465225145,-32.196541884914,2
-34.6457196585834,-26.9354635057971,2
25.0942735490389,-33.5537350340746,2
2.34278699848801,-33.0958944489248,2
-25.3330267546698,-25.5252427328378,2
-31.8811925617047,19.8520095809363,2
-34.5403793384321,-9.32349564041942,2
-30.8857660240028,-11.9644729141146,2
-31.9324121205136,-8.11083523789421,2
-31.7622590030078,-14.9062821478583,2
-33.2738638471346,16.6752528725192,2
-33.1654265557881,-4.96380676981062,2
-32.1868492441718,-16.6606246028095,2
-32.2382423235103,7.24392679752782,2
-34.3249163287692,19.892058474943,2
-32.2303078905679,17.600742795039,2
-30.749660525471,-23.7464551068842,2
-33.4492196131032,30.0811825157143,2
-32.9066502104979,-31.6520273336209,2
-34.694320440758,33.8814402464777,2
-33.1694567133673,-34.503621167969,2
-34.5447858306579,20.8633910864592,2
-32.938830293715,13.4763512876816,2
-33.0271987908054,-21.7159692035057,2
-31.1932185769547,-17.7653730637394,2
-34.1106074932031,0.251981236506253,2
-31.1145141057204,-29.2942928499542,2
-30.3827021550387,8.08488137088716,2
-32.0663985540159,1.91512152086943,2
-33.0895025189966,-4.06015075510368,2
-33.0871858075261,-3.97242295788601,2
-30.8848565386143,-33.7772766663693,2
-33.3548639633227,-25.2301013283432,2
-34.1574632748961,-28.6439468921162,2
-31.9818035175558,-4.7938577644527,2
-34.8453706072178,-23.4862612024881,2
-34.4797794718761,-27.9475472820923,2
-34.5311819668859,23.9763032342307,2
-32.6577406038996,4.86488897586241,2
-33.0394089617766,34.5651151612401,2
-32.311239100527,-20.070553526748,2
-34.298145279754,-22.3047644342296,2
-30.5527196393814,-18.3985231583938,2
-32.3587268788833,26.6135399369523,2
-32.2681816969998,0.286306629423052,2
-34.1357770725153,14.8316285433248,2
-34.2254789231811,-18.9183512399904,2
-31.0650110105053,17.4847873114049,2
-32.7712044958025,4.51057962374762,2
-34.3243332975544,7.23568039247766,2
-30.0954578700475,-19.3891922640614,2
-32.8818479785696,-17.5021601724438,2
-31.7592924030032,26.1549520865083,2
-33.4963375609368,2.96031655976549,2
-32.8837664658204,19.5192372007295,2
-33.9962135173846,1.73533651977777,2
-33.6841226299293,14.0869723586366,2
-32.5886330800131,19.8340175044723,2
-31.2184611416887,34.5456487545744,2
-31.8384409928694,-8.79268466262147,2
-30.438795411028,11.9232565024868,2
-32.394545749994,-33.8272705092095,2
-34.7006190905813,7.56212421925738,2
-33.6862306692638,-16.5283825132065,2
-33.9601615583524,-17.4011879158206,2
-30.2323368866928,26.515968174208,2
-34.9498622259125,5.05462608067319,2
-34.1733432665933,-11.8528857734054,2
-33.3727073064074,-32.1554417000152,2
-34.6009634283837,-30.2299518696964,2
-33.5890338814352,29.830345408991,2
-30.1200602320023,23.128185691312,2
-33.7777798378374,-30.5188805609941,2
-30.2829611627385,4.19299938017502,2
-33.0529500951525,-3.19412031210959,2
-34.1285619908012,4.92726474767551,2
-31.4048695331439,11.0868210461922,2
-33.6928808968514,-25.0314562930726,2
-32.0497408660594,-20.4512931243517,2
-34.9751550867222,-26.6167059005238,2
-33.450473138364,4.1615798487328,2
-33.2074915117119,-12.5229682959616,2
-32.4340862117242,-20.2192962984554,2
-31.0377259459347,10.4956109682098,2
-34.8083570518065,-34.1313765221275,2
-34.5134281460196,24.117072285153,2
-32.1836178563535,-33.0077070719562,2
-33.2647261570673,-16.9187151012011,2
-31.1596979189198,-13.6737779551186,2
-30.0391236844007,-3.95490388618782,2
-34.6075447753537,-8.9048705319874,2
-33.0661365913693,-26.7996588698588,2
-32.9943535383791,34.3216084060259,2
-30.5677847284824,12.060386063531,2
-33.1779364449903,16.3764828070998,2
-32.5827543402556,27.0056419819593,2
-33.7550097715575,7.21586484694853,2
-32.1291536686476,-20.8452313346788,2
-34.806690919213,27.4352637096308,2
-34.2335959116463,33.6098544113338,2
-32.9787567059975,-0.573444284964353,2
-33.4681761381216,-26.4590529003181,2
-32.4076526623685,33.0699621886015,2
-32.7165532740764,-23.0040144920349,2
-33.5892268433236,29.4559644511901,2
32.8900003165472,-20.985059493687,2
30.3977236396167,-15.6390390405431,2
30.7916743296664,13.4832758805715,2
30.6034797395114,29.4017994403839,2
30.4229193145875,-33.3941240143031,2
31.1770831770264,4.33687205426395,2
32.1935233811382,18.4705726616085,2
33.2512244326063,31.5274409228005,2
30.78732963535,31.0943761956878,2
32.1704997355118,-30.3167839860544,2
30.5531713215169,3.70964583009481,2
32.1705164562445,12.1356286504306,2
32.9166205471847,-26.194021103438,2
30.8071179629769,4.43926692707464,2
33.5695003299043,-31.5731391287409,2
33.2194271974731,5.926667409949,2
30.3990370430984,-19.2209242656827,2
34.0572138305288,-13.2461708085611,2
33.9950544084422,3.65815723547712,2
30.906441520201,-9.23063726862893,2
30.7701967458706,-30.0487860408612,2
32.4077841406688,-15.0329707912169,2
33.0894575663842,-32.5689023337327,2
32.8536061756313,-30.0342960120179,2
31.4249974011909,-14.0844561695121,2
31.5083186305128,16.7131188581698,2
31.9306734087877,-17.7029326371849,2
30.7742163713556,-4.98527827206999,2
33.4785300469957,3.72477409429848,2
33.637613998726,-5.59891405981034,2
34.3437197979074,30.6056475336663,2
32.6639223762322,9.53491364605725,2
30.7145710370969,1.39460756443441,2
31.6694139665924,21.6850178525783,2
33.2878359570168,15.2607788960449,2
