"V1","V2","V3","V4","V5"
0.312249317453792,0.41449997968214,0.396724893607931,0.396191073475736,2
0.35928428070201,0.381024641877399,0.208925076108476,0.254045446758594,2
0.157932517807479,0.250310165541216,0.392499570589332,0.355457060790089,2
0.110420978067981,0.294387930472295,0.21234041216049,0.341170336384329,2
0.170969995209341,0.221689580712772,0.301146531820514,0.345135506472611,2
0.459388153289459,0.227753562948367,0.376175315549034,0.347157102949237,2
0.24561301264262,0.395602604606297,0.261477034806631,0.314070034943081,2
0.315119271296087,0.49350781637788,0.329217211376692,0.529740186310834,2
0.28238236719894,0.147176753431248,0.248158346423254,0.344715349427828,2
0.228568095829019,0.386947571875742,0.321021523310613,0.289390670780847,2
0.323329945355914,0.278012207333043,0.368781901823072,0.102680081370589,2
0.254534950345304,0.467065458573466,0.564014126813285,0.261972574225856,2
0.168589329839611,0.301989234133669,0.193068095736263,0.259661608962409,2
0.321907252143224,0.320838565928988,0.294047073204663,0.173137723053323,2
0.282255467757263,0.301043160176969,0.344678481977229,0.349354886382316,2
0.202195133430306,0.136357268434829,0.218684088008452,0.187045196293253,2
0.353550362042562,0.502539525464406,0.332173909197456,0.279542650032271,2
0.339187641117805,0.279133821428762,0.345233199155864,0.105772865998962,2
0.341486271071213,0.328146268179596,0.344382709848393,0.38112497430465,2
0.431694782512937,0.254843429841737,0.465984088701541,0.375333021559431,2
0.272944443623493,0.35480054937997,0.211979875694522,0.286478407428369,2
0.299745593175767,0.40832520581858,0.458531358181313,0.35290835937084,2
0.332330394146191,0.341715942447123,0.323764129652062,0.439811948887793,2
0.241913182901568,0.14310550386315,0.248550111933731,0.322527200262922,2
0.22538180212098,0.318340491371994,0.400292169238457,0.152363342319456,2
0.554585981326015,0.295590036664994,0.392786252636404,0.518951678323488,2
0.501535732859742,0.339958556330218,0.193054461588323,0.306929588160201,2
0.156378666788407,0.123832336197857,0.203799457919173,0.155493059240893,2
0.233402746100028,0.272678994272297,0.331002234463045,0.293711917153084,2
0.395295075444741,0.345902317230201,0.227278049421446,0.28085870907356,2
0.360028071983933,0.376120181912512,0.352159275107162,0.444877471927276,2
0.326861413780428,0.124294032228828,0.316935886683285,0.417656689771945,2
0.345086655968564,0.283876511399373,0.279385777039589,0.485329987981548,2
0.237866231122364,-0.0273548637759757,0.191669450219001,0.464093198742633,2
0.116394880995639,0.422260474287865,0.209401521451667,0.314020196122217,2
0.374950519022634,0.354926726345465,0.287616246563863,0.178872102774943,2
0.200782610840651,0.341668108252894,0.33037248464253,0.402576317800593,2
0.32474620984953,0.218345424376271,0.316587665371372,0.45195043679878,2
0.202245884331392,0.405326499483434,0.156048119100453,0.23814512937959,2
0.0845946112572683,0.340445642818785,0.220885898417433,0.318274707605891,2
0.255764963989365,0.326921060385668,0.137258423271263,0.282161868104873,2
0.285697008214258,0.109932833736138,0.359620012228209,0.28942457890119,2
0.326227500231122,0.363029024527326,0.501800038923672,0.350418618781475,2
0.450852974199112,0.174172565915717,0.335724142015659,0.475111368809558,2
0.316202776928586,0.359007688984647,0.478634989934798,0.365193644609447,2
0.349403249617192,0.324691774704798,0.19488637807637,0.600391617106663,2
0.159517176519906,0.216125217615171,0.279517204768403,0.0955710964868822,2
0.390807065872709,0.0812044695952865,0.127792971366877,0.323108994107654,2
0.228502040169334,0.32375489402282,0.319213574912132,0.305155289170144,2
0.170598420342993,0.346610222612098,0.197417760033398,0.517683151382969,2
0.339438929709662,0.187727274313123,0.203437495920659,0.305381726579767,2
0.268316109276031,0.306307031299314,0.472395242244357,0.371673016577634,2
0.327474867523181,0.485801291023672,0.272015879947943,0.37448194595539,2
0.275884302481969,0.232370358105842,0.0930540161095874,0.347173782973983,2
0.281362242829051,0.299159698365388,0.318988923871568,0.293270036205016,2
0.187207823595392,0.336419045976386,0.224887594370672,0.253433283429643,2
0.352725234030498,0.313173834295826,0.277919491348879,0.218119865014499,2
0.13010274351667,0.268709776098556,0.315122985248356,0.218677540637389,2
0.632719661241537,0.248116238876392,0.518936936709718,0.92040846084777,3
0.456640001775308,0.169644566038075,0.371651525587162,0.882155324557677,3
0.688826969256421,0.325265300802686,0.607144759946579,0.765406311357669,3
0.609920734010651,0.334619555770085,0.478235807580003,0.766913164241006,3
0.705143762297934,0.314522556177528,0.59455239195815,0.867326337563028,3
0.653715308227241,0.182902816452382,0.745835623480673,0.944513547609024,3
0.640277992631552,0.234762889788672,0.565711055767459,0.791093165361245,3
0.549383676253211,0.174801168835457,0.438583111779358,0.889427162297554,3
0.445356941763287,0.318412681978027,0.651751106125494,0.551062685592378,3
0.541377570466905,0.268727956895831,0.255138836185438,0.713174090377345,3
0.591397508017518,0.337532594661127,0.486785119974392,0.616752958146389,3
0.586021212654025,0.307525571822211,0.438455576772901,0.889448620016214,3
0.609854133242482,0.202333551753086,0.458959235554405,0.920757637253378,3
0.596702184954704,0.277406876678056,0.359041050171956,0.852154436472683,3
0.52933492240751,0.252348538898792,0.47253156668913,0.749986791852497,3
0.683269261247187,0.344847449437431,0.478909376959767,0.754676625966483,3
0.723523175462846,0.211339145073797,0.60855053515625,0.816144522744024,3
0.526020779138229,0.430616616186464,0.506300522252002,0.804437831335938,3
0.753502840329903,0.303313538295753,0.414574236828146,1.07722203873437,3
0.623652978982193,0.248529845133599,0.548472000079875,0.650531719159538,3
0.462052154326137,0.314673156668151,0.48877612970892,0.750071848366863,3
0.779428294825809,0.247929723631192,0.571162379036536,0.726337944214837,3
0.54072926521783,0.247981296942369,0.574514230883041,0.776226950501378,3
0.653506904464008,0.333048709854823,0.545330434284159,0.895588441751732,3
0.585681399181607,0.260722012344466,0.414968374236623,0.969448611789754,3
0.62642635638186,0.250245083738995,0.456429727322357,0.938694016654344,3
0.579573892358602,0.150479850143063,0.405510094581274,0.66183239230933,3
0.836814795806958,0.247588527446899,0.681569653645656,0.913394985385904,3
0.710682665703049,0.420261874196896,0.468946670173031,0.763033911058547,3
0.574858709694755,0.395155832529938,0.514392201927708,0.76045798858327,3
0.608513998498879,0.0831153066304683,0.580273015484084,0.833491380564789,3
0.579848695705298,0.301906271245482,0.540511096181613,0.663690929191699,3
0.488314888114445,0.16299840711832,0.261684594195571,0.87959420056331,3
0.661994865070786,0.332899510789232,0.60091230442302,0.632238565348937,3
0.662338074614874,0.368213074263604,0.387852769942173,0.785542737968559,3
0.768361495313244,0.156598075998271,0.487051941402758,0.687386851235884,3
0.545533342423106,0.423987266625705,0.463331098039538,0.769896973995904,3
0.549311819484014,0.319040094178274,0.558786514920582,0.900455174489043,3
0.532908201429177,0.308575486745967,0.541471246024669,0.949646070445202,3
0.59579641112658,0.352504749195931,0.444253398366273,0.924339807895545,3
0.601576093984777,0.194426277213624,0.468192164236482,0.78383279524467,3
0.473881257891827,0.396759229029373,0.4856591700816,0.930102862900262,3
0.597211283623447,0.252740214859385,0.452610191234698,0.917685737843299,3
0.623778112168462,0.240300985479516,0.622955613530792,0.708851972459357,3
0.483208466598704,0.204010993209043,0.647489382228233,0.847665392907115,3
0.572486566350104,0.576141379495713,0.578856906991594,0.755487469664038,3
0.32246331886958,0.353241506238537,0.504581631007297,0.773609663711222,3
0.5259442476089,0.351068472744587,0.57297650314595,0.812151381599338,3
0.706245435821247,0.398436956763856,0.466823845759633,0.713777290595933,3
0.782895572360361,0.232209918376687,0.405706547595102,0.842846826385291,3
0.647222934023618,0.271652522181148,0.510456260049659,0.786806814555345,3
0.763101275696583,0.450421909605682,0.552842926930641,0.857205808278272,3
0.344733681607764,0.392124580889732,0.492213309999695,0.775842269040478,3
0.670467961123494,0.376955266501148,0.627822738585378,0.732371975349055,3
0.624332167488705,0.265337511750669,0.391886474214836,0.949889760224311,3
0.704440603341114,0.423384597343598,0.41343514107087,0.728965033177755,3
0.541216082579463,0.202698843992387,0.413073043156109,0.897370558033298,3
0.490783705041796,0.318388139293878,0.515058998110551,0.934396462355103,3
0.462353815486674,0.449485141027032,0.399545933843728,0.767041554394013,3
0.583999175936089,0.394210665613393,0.504844555324066,0.763852272046402,3
0.523169036375917,0.391985890556456,0.401165872940983,0.800429798551611,3
0.860776403845817,0.421411825069159,0.589630617213901,0.777208354739561,3
0.684281785390514,0.4084795843524,0.611646325600122,0.843667354292765,3
0.682567838092792,0.2838054150027,0.600012379563419,0.864222826893537,3
0.627406541107054,0.226861781078608,0.580346500068051,0.965249332070524,3
0.715274575609701,0.120560049033428,0.41451323098722,0.741251509932106,3
0.51929316931302,0.2173832336601,0.563257134092799,0.890806160786421,3
0.595450983161462,0.349686242750283,0.481920959721108,0.752134218371368,3
0.776943668381401,0.203915058944028,0.538620111304913,0.913829390958059,3
0.711500396976066,0.291445429014324,0.473312061753993,0.875212826952813,3
0.563457540255792,0.314415930626627,0.634073166038462,0.720775776914677,3
0.745959310975208,0.530983921203671,0.342486676681157,0.856878836481132,3
0.648952511691735,0.3856896638945,0.427186163356505,0.889464098796826,3
0.756146171767465,0.159821363091752,0.622830246497383,0.735011935638749,3
0.550605891951681,0.362045386957367,0.404994840059179,0.826381930245033,3
0.476960884878777,0.164016718316865,0.474743137848232,0.781957512933193,3
0.596960978315835,0.315268205845825,0.459758595347691,0.693280816038345,3
0.540132416984325,0.201514103306875,0.462363058755694,0.915113960512872,3
0.517980657235732,0.0741404532452431,0.527170667472685,1.03259522642098,3
0.580798437605915,0.207228609720641,0.599276889763301,0.721802940134253,3
0.693263094191867,0.228506539933972,0.331508382553204,0.648074349977143,3
0.689541617353418,0.141393487897896,0.622126366879272,0.728015361885772,3
0.46086422408434,0.262475581330745,0.617103193339878,0.690526315859185,3
0.587631456423995,0.186754530465721,0.420878081964691,0.902689857237308,3
0.426451376198219,0.341517462605189,0.587532239915528,0.751407716129464,3
0.605667447950814,0.266722350586494,0.398847798222708,0.601203243352999,3
0.470085109221375,0.274958664331123,0.498792393348363,0.746718172127525,3
0.666627577778533,0.378428988671315,0.527196730802361,0.752666343137526,3
0.596061834192809,0.367612235735039,0.376949063204037,0.836879731655784,3
0.582079757372498,0.222119678725498,0.575369374331511,0.86296873923266,3
0.672012477904252,0.22353710891604,0.428908662718806,0.693180866994121,3
0.666634644745312,0.37744263436606,0.607655593073223,0.562013133563246,3
0.622444222150411,0.29321489215337,0.535813111975806,0.85051360679626,3
0.573798578395661,0.211563598068975,0.47907538095425,0.758370929171931,3
0.741313520724582,0.254239798988737,0.493336643285159,0.707021681447734,3
0.63887268784895,0.331286674830299,0.539515141689882,0.778248072543382,3
0.640250837894178,0.313396353752153,0.327126684322754,0.866813561528174,3
0.546980589180812,0.15988277961516,0.449634866961384,0.899196398982098,3
0.462957771760361,0.38394674824926,0.402647431241006,0.759870346354929,3
0.567682981375209,0.0690984726097586,0.489204535041774,0.623193044241335,3
